p,Method,rel_risk
80,5-NN,2.4430740908045783
80,5-NN,2.763935366469722
80,5-NN,2.776115896983596
80,5-NN,3.489426405547759
80,5-NN,3.1150487672522504
80,5-NN,3.2963990834483576
80,5-NN,2.9387384877736666
80,5-NN,2.5170965259501363
80,5-NN,2.746166239246172
80,5-NN,2.8741458909184985
80,5-NN,2.9812168863377217
80,5-NN,2.9752760261794062
80,5-NN,3.327682337085575
80,5-NN,2.9133812743872487
80,5-NN,2.6345357048326883
80,5-NN,3.1332250089545095
80,5-NN,2.931164830012796
80,5-NN,2.924351770115397
80,5-NN,3.0689095418420647
80,5-NN,2.999413075921616
80,10-NN,2.3397633448973787
80,10-NN,2.69377961462133
80,10-NN,2.4498262660420154
80,10-NN,2.498640581063608
80,10-NN,2.4923491310758923
80,10-NN,2.8534049147913123
80,10-NN,3.262073999261973
80,10-NN,2.754002148527518
80,10-NN,2.589246275253409
80,10-NN,2.3559429108755667
80,10-NN,2.8522575356275923
80,10-NN,3.5159439245893043
80,10-NN,2.77697987620564
80,10-NN,2.0600800294105555
80,10-NN,2.215664039105979
80,10-NN,2.5482220626829823
80,10-NN,2.7159644687136413
80,10-NN,2.5610441763458462
80,10-NN,2.2437866365669077
80,10-NN,2.9158860021127904
80,10-NN,2.755724569680322
80,10-NN,2.62875768279871
80,10-NN,2.7157784021177203
80,10-NN,2.6534002664617726
80,10-NN,2.738293149861934
80,10-NN,2.5590662080782254
80,10-NN,2.4676178216546294
80,10-NN,2.722704221353739
80,10-NN,2.7854117903539386
80,10-NN,2.4738461109476613
80,10-NN,2.2912803898932537
80,10-NN,2.2889122915663807
80,10-NN,2.1632750096865414
80,10-NN,3.0043732750165457
80,10-NN,2.4683568195343195
80,10-NN,2.982657440986484
80,10-NN,2.3963178940940133
80,10-NN,2.1608271753370127
80,10-NN,2.3900258376803216
80,10-NN,2.5265455816927282
80,10-NN,2.528748101223947
80,10-NN,2.4776171982011954
80,10-NN,2.866056701506109
80,10-NN,2.326097702654009
80,10-NN,2.3933456735929766
80,10-NN,2.7842616058581346
80,10-NN,2.574414390306951
80,10-NN,2.487218824730293
80,10-NN,2.5035173078340036
80,10-NN,2.2343891643115086
80,50-NN,2.1542413450843134
80,50-NN,2.1865403283679563
80,50-NN,2.1624794313572546
80,50-NN,2.34572702557184
80,50-NN,2.168301689083702
80,50-NN,2.256611847968201
80,50-NN,3.0970883855538474
80,50-NN,2.5922223662945743
80,50-NN,2.116096465957581
80,50-NN,2.0533364751839076
80,50-NN,2.428866531621725
80,50-NN,3.149577990448744
80,50-NN,2.067901183728464
80,50-NN,1.9482352509074214
80,50-NN,1.8667353499947055
80,50-NN,2.5676891461008
80,50-NN,2.471807742152544
80,50-NN,2.171294792942352
80,50-NN,2.1996463358902782
80,50-NN,2.3520729471171427
80,50-NN,2.155235436963079
80,50-NN,2.2740157506985845
80,50-NN,2.3954176816053097
80,50-NN,2.3192477068336914
80,50-NN,2.0617791466247537
80,50-NN,2.045097583580106
80,50-NN,2.360986464642198
80,50-NN,2.273346521847553
80,50-NN,2.118306711934923
80,50-NN,2.2402007291425337
80,50-NN,1.8831126389627768
80,50-NN,2.1202047415214755
80,50-NN,2.052560187952508
80,50-NN,2.8172339653814
80,50-NN,2.002233814946741
80,50-NN,2.623780589693272
80,50-NN,2.086743277131674
80,50-NN,1.9318931667661117
80,50-NN,2.1669603031811717
80,50-NN,2.0712836771301224
80,50-NN,2.0927408485185737
80,50-NN,2.0191714214560563
80,50-NN,2.2430748300404573
80,50-NN,1.9193446929722573
80,50-NN,2.3641050825407257
80,50-NN,2.535399172997656
80,50-NN,2.2610193481615757
80,50-NN,2.4509193132027387
80,50-NN,2.3749544617912535
80,50-NN,2.031305437205479
