p,Method,rel_risk
250,"StochOptForest
(oracle)",1.43770259862302
250,"StochOptForest
(oracle)",1.2862188766042877
250,"StochOptForest
(oracle)",1.6034161199897845
250,"StochOptForest
(oracle)",1.5993826508294482
250,"StochOptForest
(oracle)",1.7151298522079796
250,"StochOptForest
(oracle)",1.4993567402280166
250,"StochOptForest
(oracle)",1.5363656749009398
250,"StochOptForest
(oracle)",1.6632352729838344
250,"StochOptForest
(oracle)",1.5391160029345774
250,"StochOptForest
(oracle)",1.4434537172529187
250,"StochOptForest
(oracle)",1.3100468535262229
250,"StochOptForest
(oracle)",1.3754343019356239
250,"StochOptForest
(oracle)",1.2573838012531682
250,"StochOptForest
(oracle)",1.3211009729531455
250,"StochOptForest
(oracle)",1.37781653806831
250,"StochOptForest
(oracle)",1.3324230729126114
250,"StochOptForest
(oracle)",1.459841524818154
250,"StochOptForest
(oracle)",1.6926281398801744
250,"StochOptForest
(oracle)",1.353440802646927
250,"StochOptForest
(oracle)",1.3780947507796488
250,"StochOptForest
(oracle)",1.430583887328214
250,"StochOptForest
(oracle)",1.7961259410947175
250,"StochOptForest
(oracle)",1.5723003235889077
250,"StochOptForest
(oracle)",1.595782004889005
250,"StochOptForest
(oracle)",1.6798524517169777
250,"StochOptForest
(oracle)",1.6300259101308516
250,"StochOptForest
(oracle)",1.4000109428349488
250,"StochOptForest
(oracle)",1.3335479301870738
250,"StochOptForest
(oracle)",1.5462689140655341
250,"StochOptForest
(oracle)",1.3352025755642825
250,"StochOptForest
(oracle)",1.4478984893343936
250,"StochOptForest
(oracle)",1.3438587589839186
250,"StochOptForest
(oracle)",1.4385386643565572
250,"StochOptForest
(oracle)",1.527400794928048
250,"StochOptForest
(oracle)",1.28999217094845
